Date,Price,Url,Description
24/5,2.145.000 kr.,http://www.dba.dk/9530-5-138-1260-1976/id-102349599/,"9530 5, 138, 1260, 1976, Vestre Alle 8, 9644, 8051, 110000, Villa"
24/5,1.475.000 kr.,http://www.dba.dk/7000-4-117-480-1965/id-101606768/,"7000 4, 117, 480, 1965, Knudsvej 4, 6785, 5665, 75000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/3400-800-gadeledsvej-7/id-100822743/,"3400 800, Gadeledsvej 7, Helårsgrund, 7812, 6243, 75000"
24/5,1.199.000 kr.,http://www.dba.dk/5620-4-122-441-1905/id-102349598/,"5620 4, 122, 441, 1905, Teglværksvej 33, 5518, 4583, 60000, Villa"
24/5,3.990.000 kr.,http://www.dba.dk/7200-landejendom-8-237/id-97800262/,"7200 Landejendom, 8, 237, 248130, 1922, Midtgårdvej 10 og Blåhøjvej 15, 18907, 15616, 200000"
24/5,1.995.000 kr.,http://www.dba.dk/7752-6-210-2670-1922-soevej/id-102349595/,"7752 6, 210, 2670, 1922, Søvej 2, 8988, 7498, 100000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/8270-ejerlejlighed-2-48/id-102349596/,"8270 Ejerlejlighed, 2, 48, Olaf Rudes Vej 23, 1mf, 1939, 5923, 4969, 65000"
24/5,1.395.000 kr.,http://www.dba.dk/8600-raekkehus-4-102-473/id-102349594/,"8600 Rækkehus, 4, 102, 473, 1984, Kragelund Tværvej 48, 6407, 5345, 70000"
24/5,2.465.000 kr.,http://www.dba.dk/5000-3-95-280-1900-skt/id-102349593/,"5000 3, 95, 280, 1900, Skt. Hans Gade 15, 11234, 9427, 125000, Villa"
24/5,1.345.000 kr.,http://www.dba.dk/7000-5-130-518-1968/id-101235581/,"7000 5, 130, 518, 1968, Anchersvej 9, 6083, 5059, 70000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/8260-6-140-702-1906/id-102349592/,"8260 6, 140, 702, 1906, Bjørnbaksvej 18, 8988, 7585, 100000, Villa"
24/5,550.000 kr.,http://www.dba.dk/9500-3-71-925-1960/id-98068491/,"9500 3, 71, 925, 1960, Teglgårdvej 19, 2568, 2134, 30000, Villa"
24/5,1.645.000 kr.,http://www.dba.dk/7130-5-139-853-2000/id-97495094/,"7130 5, 139, 853, 2000, Rosenvænget 51, 7398, 6189, 85000, Villa"
24/5,2.595.000 kr.,http://www.dba.dk/9000-5-161-946-1969/id-101235580/,"9000 5, 161, 946, 1969, Elisevej 18, 11890, 9929, 130000, Villa"
24/5,2.495.000 kr.,http://www.dba.dk/6950-8-220-722-1976/id-100822742/,"6950 8, 220, 722, 1976, Finlandsgade 10, 11280, 9405, 125000, Villa"
24/5,1.950.000 kr.,http://www.dba.dk/3650-raekkehus-5-125-158/id-102349591/,"3650 Rækkehus, 5, 125, 158, 1977, Hagbardsvej 76, 8914, 7439, 100000"
24/5,825.000 kr.,http://www.dba.dk/7850-4-124-809-1972/id-98068485/,"7850 4, 124, 809, 1972, Egevænget 13, 3764, 3125, 45000, Villa"
24/5,4.500.000 kr.,http://www.dba.dk/2880-6-152-1109-1966/id-102349590/,"2880 6, 152, 1109, 1966, Skovkilden 4, 20189, 17114, 225000, Villa"
24/5,2.198.000 kr.,http://www.dba.dk/8464-landejendom-3-125/id-100144021/,"8464 Landejendom, 3, 125, 21600, 1955, Langelinie 3, 9884, 8243, 110000"
24/5,2.295.000 kr.,http://www.dba.dk/7500-5-142-1251-1954/id-98068483/,"7500 5, 142, 1251, 1954, Lyngbakken 6, 10329, 8641, 115000, Villa"
24/5,5.950.000 kr.,http://www.dba.dk/8983-landejendom-3-180/id-102349583/,"8983 Landejendom, 3, 180, 249720, 1877, Dalbyovervej 55, 26912, 22345, 300000"
24/5,1.595.000 kr.,http://www.dba.dk/5000-ejerlejlighed-5-130/id-102349582/,"5000 Ejerlejlighed, 5, 130, Svanevej 26, 1, 1936, 7277, 6104, 80000"
24/5,5.595.000 kr.,http://www.dba.dk/2200-ejerlejlighed-5-165/id-101606752/,"2200 Ejerlejlighed, 5, 165, Nørrebrogade 180B, 1, 1905, 25416, 21419, 280000"
24/5,1.395.000 kr.,http://www.dba.dk/4573-6-168-1590-1952/id-102349581/,"4573 6, 168, 1590, 1952, Strandvej 6, 6364, 5248, 70000, Villa"
24/5,225.000 kr.,http://www.dba.dk/7323-1223-skovparken-51/id-90706565/,"7323 1223, Skovparken 51, Helårsgrund, 1141, 929, 25000"
24/5,3.448.000 kr.,http://www.dba.dk/6710-4-152-505-2013/id-101606751/,"6710 4, 152, 505, 2013, Jerrigsvej 15, 15768, 13167, 175000, Villa"
24/5,1.425.000 kr.,http://www.dba.dk/4720-5-189-1320-1964/id-100144019/,"4720 5, 189, 1320, 1964, Præstegårdsvej 10, 6510, 5422, 75000, Villa"
24/5,150.000 kr.,http://www.dba.dk/6320-825-island-19/id-101235578/,"6320 825, Island 19, Helårsgrund, 737, 589, 25000"
24/5,2.989.000 kr.,http://www.dba.dk/2610-6-160-766-1948-ved/id-101235577/,"2610 6, 160, 766, 1948, Ved Voldgraven 62, 13469, 11202, 150000, Villa"
24/5,1.745.000 kr.,http://www.dba.dk/6670-7-349-13436-1870/id-101606749/,"6670 7, 349, 13436, 1870, Skræntegårdsvej 11, 7992, 6679, 90000, Villa"
24/5,3.500.000 kr.,http://www.dba.dk/4600-ejerlejlighed-3-102/id-102349579/,"4600 Ejerlejlighed, 3, 102, Rådhusstræde 6A, 27, 2017, 15856, 13250, 175000"
24/5,2.900.000 kr.,http://www.dba.dk/8305-ejerlejlighed-4-112/id-101235576/,"8305 Ejerlejlighed, 4, 112, Ballen Strandpark 27B, 1, 2009, 13110, 10866, 145000"
24/5,3.750.000 kr.,http://www.dba.dk/2700-3-89-899-1946/id-101606746/,"2700 3, 89, 899, 1946, Åvendingen 41, 16992, 14318, 190000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/8700-7-146-636-1930/id-101606747/,"8700 7, 146, 636, 1930, Toftumvej 3, 6858, 5717, 75000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8450-3-96-921-1951/id-102349577/,"8450 3, 96, 921, 1951, Vestervangsvej 21, 7739, 6422, 85000, Villa"
24/5,3.498.000 kr.,http://www.dba.dk/8270-6-200-843-1964/id-101606745/,"8270 6, 200, 843, 1964, Holmevej 193, 15985, 13467, 175000, Villa"
24/5,1.125.000 kr.,http://www.dba.dk/8500-4-120-703-1948/id-101235575/,"8500 4, 120, 703, 1948, Havnevej 133, 5171, 4311, 60000, Villa"
24/5,1.750.000 kr.,http://www.dba.dk/1666-ejerlejlighed-2-54/id-102349575/,"1666 Ejerlejlighed, 2, 54, Matthæusgade 50, 328, 1971, 7968, 6713, 90000"
24/5,1.895.000 kr.,http://www.dba.dk/4520-6-167-1561-1877/id-101606744/,"4520 6, 167, 1561, 1877, Katrinedal 14, 8705, 7285, 95000, Villa"
24/5,23.400.000 kr.,http://www.dba.dk/6683-landejendom-6-163/id-101606743/,"6683 Landejendom, 6, 163, 1332666, byggeår:, Gravlundvej 10, bt. kr, nt. kr, 23400000"
24/5,1.345.000 kr.,http://www.dba.dk/6200-5-139-470-1982/id-100298358/,"6200 5, 139, 470, 1982, Bjergholt 3, 6116, 5081, 70000, Villa"
24/5,1.798.000 kr.,http://www.dba.dk/8355-raekkehus-5-126-97/id-101235574/,"8355 Rækkehus, 5, 126, 97, 2008, Østergårdsvej 296, 8189, 6871, 90000"
24/5,1.000.000 kr.,http://www.dba.dk/9900-5-163-701-1972/id-100298356/,"9900 5, 163, 701, 1972, Vilhelm Becks Vej 38, 4550, 3782, 50000, Villa"
24/5,1.795.000 kr.,http://www.dba.dk/6971-landejendom-5-199/id-101606741/,"6971 Landejendom, 5, 199, 77339, 1908, Holstebrovej 30, 8094, 6786, 90000"
24/5,850.000 kr.,http://www.dba.dk/5220-902-over-holluf-toften/id-101606742/,"5220 902, Over-Holluf-Toften 8, Helårsgrund, 4422, 3552, 45000"
24/5,1.775.000 kr.,http://www.dba.dk/5260-4-133-812-1970-klaus/id-102349574/,"5260 4, 133, 812, 1970, Klaus Berntsens Vej 87, 8075, 6750, 90000, Villa"
24/5,1.998.000 kr.,http://www.dba.dk/2500-ejerlejlighed-2-49/id-102349572/,"2500 Ejerlejlighed, 2, 49, Lauravej 9, 1932, 9102, 7667, 100000"
24/5,3.850.000 kr.,http://www.dba.dk/2920-ejerlejlighed-3-84/id-102349570/,"2920 Ejerlejlighed, 3, 84, Enighedsvej 2, 1934, 17453, 14217, 195000"
24/5,1.175.000 kr.,http://www.dba.dk/4700-3-84-366-1943-danavej/id-102349571/,"4700 3, 84, 366, 1943, Danavej 19A, 5502, 4361, 60000, Villa"
24/5,1.850.000 kr.,http://www.dba.dk/4241-4-110-800-2018/id-102349569/,"4241 4, 110, 800, 2018, Vejsgårdprojektet 1, 8429, 7048, 95000, Villa"
24/5,495.000 kr.,http://www.dba.dk/4261-3-102-1517-1900/id-102349568/,"4261 3, 102, 1517, 1900, Lundbyvej 3, 2313, 1930, 25000, Villa"
24/5,5.395.000 kr.,http://www.dba.dk/1358-ejerlejlighed-3-109/id-102349567/,"1358 Ejerlejlighed, 3, 109, Nørre Voldgade 48B, 1, 1832, 24453, 20607, 270000"
24/5,1.545.000 kr.,http://www.dba.dk/villalejlighed-2-95-th/id-101606739/,"Villalejlighed, 2, 95, Th. Nielsens Gade 67, 1 7400, 1935, 836, 7051, 5887, 80000"
24/5,2.795.000 kr.,http://www.dba.dk/4040-5-136-1100-1969/id-101606738/,"4040 5, 136, 1100, 1969, Skibsvej 2, 12472, 10459, 140000, Villa"
24/5,3.695.000 kr.,http://www.dba.dk/3200-4-223-2565-1972/id-100298352/,"3200 4, 223, 2565, 1972, Tvingsbakken 36, 17210, 13688, 185000, Villa"
24/5,995.000 kr.,http://www.dba.dk/7870-4-150-1044-1973-neder/id-97495082/,"7870 4, 150, 1044, 1973, Neder Hjerkvej 17, 4564, 3791, 50000, Villa"
24/5,745.000 kr.,http://www.dba.dk/6520-6-140-694-1935-alleen/id-101606737/,"6520 6, 140, 694, 1935, Alleen 3, 3424, 2845, 40000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/8800-6-167-830-2014/id-102349566/,"8800 6, 167, 830, 2014, Bjergsnæs Mose 6, 15846, 13162, 175000, Villa"
24/5,1.375.000 kr.,http://www.dba.dk/8550-5-130-760-1966-egevej/id-101235571/,"8550 5, 130, 760, 1966, Egevej 1, 6431, 5255, 70000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/8981-6-200-790-1880/id-98068448/,"8981 6, 200, 790, 1880, Lindegårdsvej 10, 7286, 6055, 80000, Villa"
24/5,695.000 kr.,http://www.dba.dk/4900-4-112-980-1976/id-94972658/,"4900 4, 112, 980, 1976, Trælholmvej 21, 3196, 2620, 35000, Villa"
24/5,2.500.000 kr.,http://www.dba.dk/2500-ejerlejlighed-2-78/id-101606736/,"2500 Ejerlejlighed, 2, 78, Tove Maës Vej 9, 2015, 11460, 9691, 125000"
24/5,1.395.000 kr.,http://www.dba.dk/2665-ejerlejlighed-2-78/id-101606735/,"2665 Ejerlejlighed, 2, 78, Gammelgårds Alle 9, 221, 1966, 6376, 5325, 70000"
24/5,3.345.000 kr.,http://www.dba.dk/3450-raekkehus-4-126-251/id-101606734/,"3450 Rækkehus, 4, 126, 251, 2018, Drabæk Huse 8, 15142, 12738, 170000"
24/5,1.395.000 kr.,http://www.dba.dk/7830-6-162-3120-1870/id-101606733/,"7830 6, 162, 3120, 1870, Handbjergvej 16, 6407, 5329, 70000, Villa"
24/5,1.275.000 kr.,http://www.dba.dk/8740-3-119-871-1972/id-102349565/,"8740 3, 119, 871, 1972, Søtoften 15, 5824, 4854, 65000, Villa"
24/5,1.345.000 kr.,http://www.dba.dk/2630-ejerlejlighed-2-70/id-100822737/,"2630 Ejerlejlighed, 2, 70, Hammeren 31, 1179, 1975, 6181, 5195, 70000"
24/5,2.557.000 kr.,http://www.dba.dk/8000-ejerlejlighed-2-61/id-102349564/,"8000 Ejerlejlighed, 2, 61, Frederiks Plads 8, 59, 2018, 11598, 9735, 130000"
24/5,1.295.000 kr.,http://www.dba.dk/4200-4-110-477-1897/id-101606731/,"4200 4, 110, 477, 1897, Skælskørvej 30, 5969, 5008, 65000, Villa"
24/5,2.745.000 kr.,http://www.dba.dk/4180-4-188-1096-2005/id-100822736/,"4180 4, 188, 1096, 2005, Poppelvang 8, 12524, 10388, 140000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/3650-6-168-719-1976/id-101235570/,"3650 6, 168, 719, 1976, Abildvej 2, 12103, 10121, 135000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/8960-ejerlejlighed-3-99/id-102349563/,"8960 Ejerlejlighed, 3, 99, Fredensvej 4 A, 1, 1894, 5939, 4953, 65000"
24/5,2.795.000 kr.,http://www.dba.dk/2635-raekkehus-5-138-231/id-102349560/,"2635 Rækkehus, 5, 138, 231, 1974, Vejlebrovej 8J, 12700, 10603, 140000"
24/5,445.000 kr.,http://www.dba.dk/7800-5-165-832-1955/id-100564486/,"7800 5, 165, 832, 1955, Kjeldbjergvej 24, 2062, 1709, 25000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/7400-4-111-770-1972/id-101606729/,"7400 4, 111, 770, 1972, Liselundvej 54, 7294, 6088, 80000, Villa"
24/5,1.695.000 kr.,http://www.dba.dk/8471-4-159-730-1968-graven/id-102349559/,"8471 4, 159, 730, 1968, Graven 7, 7739, 6423, 85000, Villa"
24/5,1.475.000 kr.,http://www.dba.dk/7323-4-129-1091-1976/id-102349558/,"7323 4, 129, 1091, 1976, Kildeparken 31, 6730, 5681, 75000, Villa"
24/5,475.000 kr.,http://www.dba.dk/7330-857-tingskoven-3/id-97800247/,"7330 857, Tingskoven 3, Helårsgrund, 2499, 1914, 25000"
24/5,2.395.000 kr.,http://www.dba.dk/8400-6-132-992-1969/id-100298347/,"8400 6, 132, 992, 1969, Ravnsvej 18, 10981, 9136, 120000, Villa"
24/5,1.595.000 kr.,http://www.dba.dk/8382-landejendom-7-189/id-100298348/,"8382 Landejendom, 7, 189, 22661, 1915, Vittenvej 51, 7283, 6065, 80000"
24/5,1.025.000 kr.,http://www.dba.dk/9230-938-midgaarden-22/id-100564485/,"9230 938, Midgården 22, Helårsgrund, 5453, 4317, 55000"
24/5,1.850.000 kr.,http://www.dba.dk/7790-4-128-406-2007/id-101606728/,"7790 4, 128, 406, 2007, Havnefronten 2, 8379, 6706, 95000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/2791-ejerlejlighed-3-75/id-102349556/,"2791 Ejerlejlighed, 3, 75, Lodsgården 1B, 2tv, 1973, 8988, 7571, 100000"
24/5,2.195.000 kr.,http://www.dba.dk/3000-4-120-230-1980/id-102349557/,"3000 4, 120, 230, 1980, Holbergsvej 3C, bt. kr, nt. kr, ub. kr, Villa"
24/5,1.325.000 kr.,http://www.dba.dk/6700-ejerlejlighed-4-92/id-101606727/,"6700 Ejerlejlighed, 4, 92, Exnersgade 73, 1, 1894, 5980, 4993, 70000"
24/5,2.745.000 kr.,http://www.dba.dk/9600-landejendom-4-182/id-101606726/,"9600 Landejendom, 4, 182, 34071, 1986, Nyrupvej 14, 12499, 10268, 140000"
24/5,1.835.000 kr.,http://www.dba.dk/7430-5-113-405-1942/id-102349555/,"7430 5, 113, 405, 1942, Fynsgade 14, 8254, 6919, 95000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/villalejlighed-2-71/id-101606725/,"Villalejlighed, 2, 71, Bymandsgade 3, 1 2791, 1872, m2 grund, 13482, 11338, 150000"
24/5,485.000 kr.,http://www.dba.dk/7100-881-moellestien-4/id-97800244/,"7100 881, Møllestien 4, Helårsgrund, 2618, 2071, 25000"
24/5,4.095.000 kr.,http://www.dba.dk/2700-4-112-394-1928/id-102349554/,"2700 4, 112, 394, 1928, Stubbevangen 23, 18605, 15678, 205000, Villa"
24/5,2.950.000 kr.,http://www.dba.dk/3400-7-152-1201-1901/id-100564483/,"3400 7, 152, 1201, 1901, Frederiksværksgade 125A, 13282, 11057, 150000, Villa"
24/5,5.650.000 kr.,http://www.dba.dk/2300-ejerlejlighed-3-115/id-102349553/,"2300 Ejerlejlighed, 3, 115, Rundholtsvej 26, 4Lejl. 4, 2014, 25317, 21453, 285000"
24/5,1.350.000 kr.,http://www.dba.dk/6340-5-226-885-1972-gl/id-102349552/,"6340 5, 226, 885, 1972, Gl. Kirkevej 12, 6091, 5089, 70000, Villa"
24/5,2.295.000 kr.,http://www.dba.dk/8700-ejerlejlighed-4-133/id-100822734/,"8700 Ejerlejlighed, 4, 133, Ternevej 65B, 2, 2011, 10382, 8654, 115000"
24/5,3.595.000 kr.,http://www.dba.dk/3450-raekkehus-5-144-195/id-101606724/,"3450 Rækkehus, 5, 144, 195, 2018, Drabæk Huse 24, 16287, 13700, 180000"
24/5,2.285.000 kr.,http://www.dba.dk/4300-ejerlejlighed-3-95/id-102349551/,"4300 Ejerlejlighed, 3, 95, Rolighedsstræde 13, 22, 2007, 10351, 8630, 115000"
24/5,1.495.000 kr.,http://www.dba.dk/5540-4-144-1080-1970/id-102349549/,"5540 4, 144, 1080, 1970, Lundsager 20, 6752, 5602, 75000, Villa"
24/5,1.248.000 kr.,http://www.dba.dk/6818-5-164-23179-1900/id-102349550/,"6818 5, 164, 23179, 1900, Roustvej 154, 5693, 4745, 65000, Villa"
24/5,2.950.000 kr.,http://www.dba.dk/3770-6-131-480-1933/id-99119435/,"3770 6, 131, 480, 1933, Strandvejen 80, 13381, 11102, 150000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/6400-8-233-946-1970/id-97800242/,"6400 8, 233, 946, 1970, Alssundvej 44, 14629, 12196, 160000, Villa"
24/5,748.000 kr.,http://www.dba.dk/6800-4-167-948-1969/id-101235563/,"6800 4, 167, 948, 1969, Solvangen 13, 3438, 2864, 40000, Villa"
24/5,1.549.000 kr.,http://www.dba.dk/8963-5-145-1103-1972/id-101235557/,"8963 5, 145, 1103, 1972, Rolighedsvej 18, bt. kr, nt. kr, 1549000, Villa"
24/5,4.350.000 kr.,http://www.dba.dk/8381-5-174-800-2001/id-101235560/,"8381 5, 174, 800, 2001, Østerløkken 36, 19738, 16571, 220000, Villa"
24/5,3.795.000 kr.,http://www.dba.dk/6500-landejendom-5-148/id-100298339/,"6500 Landejendom, 5, 148, 201815, 1957, Kraftmosevej 8, 17940, 14572, 190000"
24/5,1.095.000 kr.,http://www.dba.dk/4652-4-120-741-1967/id-101235552/,"4652 4, 120, 741, 1967, Skolevangen 13, 5051, 4224, 55000, Villa"
24/5,2.195.000 kr.,http://www.dba.dk/3000-5-127-460-1970/id-101235548/,"3000 5, 127, 460, 1970, Horsensvej 35, bt. kr, nt. kr, ub. kr, Villa"
24/5,1.395.000 kr.,http://www.dba.dk/5863-6-263-1098-1904/id-102349547/,"5863 6, 263, 1098, 1904, Ørbækvej 936, 6364, 5264, 70000, Villa"
24/5,375.000 kr.,http://www.dba.dk/5642-779-violstraede-7a/id-98068423/,"5642 779, Violstræde 7A, Helårsgrund, 1974, 1565, 25000"
24/5,1.098.000 kr.,http://www.dba.dk/8464-3-191-2562-1917/id-101235544/,"8464 3, 191, 2562, 1917, Voldbyvej 79, 4993, 4170, 55000, Villa"
24/5,1.250.000 kr.,http://www.dba.dk/4800-6-126-752-1962/id-101235540/,"4800 6, 126, 752, 1962, Bøgevænget 10, 5704, 4719, 65000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/3060-5-138-1000-1966/id-101235538/,"3060 5, 138, 1000, 1966, Ranunkelvej 6, 15623, 13103, 175000, Villa"
24/5,4.495.000 kr.,http://www.dba.dk/8250-5-140-707-1967/id-101235537/,"8250 5, 140, 707, 1967, Østtoften 4, 20164, 17020, 225000, Villa"
24/5,4.495.000 kr.,http://www.dba.dk/2620-6-324-4862-1877/id-98068420/,"2620 6, 324, 4862, 1877, Snubbekorsvej 58, 20546, 17159, 225000, Villa"
24/5,2.945.000 kr.,http://www.dba.dk/7080-5-180-1003-2006/id-101606722/,"7080 5, 180, 1003, 2006, Rønnevang 24, 13416, 11330, 150000, Villa"
24/5,5.495.000 kr.,http://www.dba.dk/2800-5-174-824-1922/id-102349546/,"2800 5, 174, 824, 1922, Borremosen 1, 24905, 20998, 275000, Villa"
24/5,2.095.000 kr.,http://www.dba.dk/4632-6-128-800-1971/id-102349545/,"4632 6, 128, 800, 1971, Læskovvej 171, 9503, 7939, 105000, Villa"
24/5,1.495.000 kr.,http://www.dba.dk/6000-4-125-764-1965/id-100298334/,"6000 4, 125, 764, 1965, Bjergbyvej 29, 6784, 5659, 75000, Villa"
24/5,3.495.000 kr.,http://www.dba.dk/2850-4-120-158-1968/id-101606719/,"2850 4, 120, 158, 1968, Langebjerg 48, 15769, 13429, 175000, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/3540-5-153-822-1964/id-102349544/,"3540 5, 153, 822, 1964, Gjerdesager 15, 12250, 10301, 135000, Villa"
24/5,3.395.000 kr.,http://www.dba.dk/2700-ejerlejlighed-4-117/id-101606717/,"2700 Ejerlejlighed, 4, 117, Klintholmvej 14, 3tv, 1936, 15429, 13055, 170000"
24/5,1.995.000 kr.,http://www.dba.dk/2680-652-dalvaenget-9/id-101606718/,"2680 652, Dalvænget 9, Helårsgrund, 10545, 8421, 100000"
24/5,3.495.000 kr.,http://www.dba.dk/2970-4-130-361-1977/id-102349543/,"2970 4, 130, 361, 1977, Skovlyvænget 42, 15794, 13380, 175000, Villa"
24/5,295.000 kr.,http://www.dba.dk/9640-6-220-1286-1950/id-101606716/,"9640 6, 220, 1286, 1950, Foulumvej 36, 1324, 1088, 25000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/6200-4-120-1200-1954/id-101606715/,"6200 4, 120, 1200, 1954, Nørbyvej 49, 5939, 4934, 65000, Villa"
24/5,1.295.000 kr.,http://www.dba.dk/9640-8-173-17329-1938/id-99119428/,"9640 8, 173, 17329, 1938, Dammergårdsvej 8, 5851, 4831, 65000, Villa"
24/5,2.645.000 kr.,http://www.dba.dk/2000-ejerlejlighed-3-67/id-102349541/,"2000 Ejerlejlighed, 3, 67, Kronprinsesse Sofies Vej 45, 4TH, 1932, 12008, 10210, 135000"
24/5,3.695.000 kr.,http://www.dba.dk/4000-ejerlejlighed-4-134/id-102349540/,"4000 Ejerlejlighed, 4, 134, Bifaldet B, 1th, 2018, 16588, 13914, 185000"
24/5,2.850.000 kr.,http://www.dba.dk/8370-6-226-959-2009-oluf/id-99119424/,"8370 6, 226, 959, 2009, Oluf Rings Vej 30, 13016, 10845, 145000, Villa"
24/5,6.495.000 kr.,http://www.dba.dk/4581-9-304-1215-2009-ved/id-100298329/,"4581 9, 304, 1215, 2009, Ved Møllen 9, bt. kr, nt. kr, ub. kr, Villa"
24/5,2.695.000 kr.,http://www.dba.dk/8270-raekkehus-5-113-175/id-102349539/,"8270 Rækkehus, 5, 113, 175, 1990, Holme Parkvej 88, 12285, 10312, 135000"
24/5,1.995.000 kr.,http://www.dba.dk/2300-ejerlejlighed-2-44/id-102349538/,"2300 Ejerlejlighed, 2, 44, Gunløgsgade 22, 64, 1970, 9085, 7653, 100000"
24/5,2.300.000 kr.,http://www.dba.dk/4560-landejendom-6-134/id-101606711/,"4560 Landejendom, 6, 134, 180406, 1894, Engmosevej 2, 10772, 8798, 115000"
24/5,2.375.000 kr.,http://www.dba.dk/villalejlighed-3-118/id-102349537/,"Villalejlighed, 3, 118, Kærlundsvej 11, 1 9000, 1906, m2 grund, 10852, 9062, 120000"
24/5,545.000 kr.,http://www.dba.dk/9490-2-75-691-1935/id-100564481/,"9490 2, 75, 691, 1935, Nørregade 56, 2505, 2073, 30000, Villa"
24/5,2.995.000 kr.,http://www.dba.dk/6000-6-148-591-1923/id-99870284/,"6000 6, 148, 591, 1923, Brændkjærgade 32, 13716, 11398, 150000, Villa"
24/5,3.199.000 kr.,http://www.dba.dk/4000-5-107-422-1967/id-102349535/,"4000 5, 107, 422, 1967, Engholmvej 21, 14532, 12121, 160000, Villa"
24/5,3.695.000 kr.,http://www.dba.dk/2100-ejerlejlighed-2-80/id-102349536/,"2100 Ejerlejlighed, 2, 80, Sønderborggade 6, 5th, 1893, 16856, 14255, 185000"
24/5,685.000 kr.,http://www.dba.dk/7620-803-vestergade-43/id-101606710/,"7620 803, Vestergade 43, Helårsgrund, 3668, 2901, 35000"
24/5,5.795.000 kr.,http://www.dba.dk/4000-6-201-757-1951/id-102349534/,"4000 6, 201, 757, 1951, Dronning Sofies Vej 94, 26223, 21968, 290000, Villa"
24/5,1.995.000 kr.,http://www.dba.dk/5700-6-167-1224-1906/id-97130431/,"5700 6, 167, 1224, 1906, Gammel Nybyvej 2, 8994, 7421, 100000, Villa"
24/5,2.365.000 kr.,http://www.dba.dk/7100-4-147-2064-1877/id-102349533/,"7100 4, 147, 2064, 1877, Krogagervej 24B, 10761, 9086, 120000, Villa"
24/5,125.000 kr.,http://www.dba.dk/9670-2-108-687-1900-buen/id-102349532/,"9670 2, 108, 687, 1900, Buen 5, 510, 425, 25000, Villa"
24/5,3.150.000 kr.,http://www.dba.dk/8000-ejerlejlighed-3-97/id-102349531/,"8000 Ejerlejlighed, 3, 97, Mariane Thomsens Gade 3, 14, 2016, 14291, 11997, 160000"
24/5,1.795.000 kr.,http://www.dba.dk/7171-5-199-1795-1967/id-102349528/,"7171 5, 199, 1795, 1967, Skanderborgvej 29, 8094, 6771, 90000, Villa"
24/5,795.000 kr.,http://www.dba.dk/5464-3-88-942-1977/id-102349529/,"5464 3, 88, 942, 1977, Bøgelundvej 23, 3622, 3020, 40000, Villa"
24/5,3.195.000 kr.,http://www.dba.dk/3450-raekkehus-3-110-227/id-101606707/,"3450 Rækkehus, 3, 110, 227, 2018, Drabæk Huse 23, 14482, 12182, 160000"
24/5,2.225.000 kr.,http://www.dba.dk/9610-landejendom-10-288/id-102349527/,"9610 Landejendom, 10, 288, 23500, 1933, Løgstørvej 195A, 10111, 8394, 115000"
24/5,1.085.000 kr.,http://www.dba.dk/4270-3-74-858-1948/id-102349526/,"4270 3, 74, 858, 1948, Vestergade 18, 4972, 4146, 55000, Villa"
24/5,850.000 kr.,http://www.dba.dk/6000-324-aeroevaenget-1/id-102349525/,"6000 324, Ærøvænget 1, Helårsgrund, 4453, 3569, 45000"
24/5,1.645.000 kr.,http://www.dba.dk/5400-7-197-1964-1974/id-102349524/,"5400 7, 197, 1964, 1974, Kornmarken 3, 7442, 6197, 85000, Villa"
24/5,975.000 kr.,http://www.dba.dk/7800-4-138-768-1973/id-99119416/,"7800 4, 138, 768, 1973, Bakkesvinget 17, 4499, 3748, 50000, Villa"
24/5,895.000 kr.,http://www.dba.dk/9500-4-116-414-1957/id-100822733/,"9500 4, 116, 414, 1957, Viborgvej 20A, 4091, 3408, 45000, Villa"
24/5,695.000 kr.,http://www.dba.dk/5300-3-111-1170-1890/id-102349523/,"5300 3, 111, 1170, 1890, Odensevej 544, 3177, 2639, 35000, Villa"
24/5,395.000 kr.,http://www.dba.dk/6990-4-160-252-1900/id-99119415/,"6990 4, 160, 252, 1900, Reberbanen 5, 1820, 1512, 25000, Villa"
24/5,675.000 kr.,http://www.dba.dk/7620-4-68-103-1887/id-102349522/,"7620 4, 68, 103, 1887, Østerbom 5, 3080, 2572, 35000, Villa"
24/5,1.398.000 kr.,http://www.dba.dk/8500-5-172-1230-1943/id-98068388/,"8500 5, 172, 1230, 1943, Hyrdevej 4+6, 6410, 5323, 70000, Villa"
